run,round,alpha,num_clients,accuracy,f1,auc,time
fedavg_alpha10.0_c5,21,10.0,5,0.9005950192298384,0.9020224804700895,0.989800887854193,2.7567620277404785
fedavg_alpha10.0_c5,22,10.0,5,0.9084445238706891,0.9117133402642933,0.9894696873304506,2.8927159309387207
fedavg_alpha10.0_c5,23,10.0,5,0.906367600793766,0.9094162297629131,0.990349159536026,2.668320894241333
fedavg_alpha10.0_c5,24,10.0,5,0.8705432941290354,0.8708772231924495,0.9858575832871663,3.254931926727295
fedavg_alpha10.0_c5,25,10.0,5,0.9023943848127093,0.9027941113959839,0.9895466995988855,3.019601821899414
fedavg_alpha10.0_c5,26,10.0,5,0.9078363620794286,0.91307722257154,0.9911830689596535,2.9121339321136475
fedavg_alpha10.0_c5,27,10.0,5,0.8742628288898071,0.867727765548852,0.9873219769067546,2.964456796646118
fedavg_alpha10.0_c5,28,10.0,5,0.9100635198981358,0.9103937600371201,0.9909364826467659,2.9435770511627197
fedavg_alpha10.0_c5,29,10.0,5,0.8741044889479622,0.8675428467483893,0.9876240228601885,3.2701268196105957
fedavg_alpha10.0_c5,30,10.0,5,0.8920052756400949,0.8922636173247624,0.9899980572152437,3.088676929473877
fedavg_alpha10.0_c5,31,10.0,5,0.9058514294862487,0.9084668725750374,0.9903861692963141,2.9971389770507812
fedavg_alpha10.0_c5,32,10.0,5,0.9030228114656748,0.9072424574904863,0.9891127080390902,2.9089951515197754
fedavg_alpha10.0_c5,33,10.0,5,0.9006833983015192,0.8982093306491418,0.9894482378542424,2.977274179458618
fedavg_alpha10.0_c5,34,10.0,5,0.9073703298298913,0.9074844062493487,0.9905240852390197,2.933074951171875
fedavg_alpha10.0_c5,35,10.0,5,0.9056471836570573,0.9044148747546924,0.9903199536222003,2.923982858657837
fedavg_alpha10.0_c5,36,10.0,5,0.8872387739069895,0.8888566709896765,0.9903009111096706,2.94669508934021
fedavg_alpha10.0_c5,37,10.0,5,0.8959548759647497,0.8995995452050071,0.9897454336170852,2.918545961380005
fedavg_alpha10.0_c5,38,10.0,5,0.9117859624040834,0.915360274322641,0.9916788359333136,3.0293779373168945
fedavg_alpha10.0_c5,39,10.0,5,0.9059283525631718,0.9090428111420972,0.9900382119947162,2.9358069896698
fedavg_alpha10.0_c5,40,10.0,5,0.9004483959001165,0.9058109191466702,0.9897509132375866,2.852921724319458
fedavg_alpha10.0_c5,41,10.0,5,0.9000673919275632,0.9051888388038503,0.9913303652927393,2.9349920749664307
fedavg_alpha10.0_c5,42,10.0,5,0.8968489610674888,0.9003489327609181,0.9886216854336538,3.144521951675415
fedavg_alpha10.0_c5,43,10.0,5,0.8765635589907406,0.877112052066264,0.9877955975531105,2.9314911365509033
fedavg_alpha10.0_c5,44,10.0,5,0.875973815400997,0.8846842996468027,0.9868076449728042,2.9384567737579346
fedavg_alpha10.0_c5,45,10.0,5,0.8885986306419005,0.8908896090051378,0.9868361988130324,2.8936102390289307
fedavg_alpha10.0_c5,46,10.0,5,0.8759888828078172,0.8763986074871589,0.9842100076388401,2.8908121585845947
fedavg_alpha10.0_c5,47,10.0,5,0.9050495954846182,0.9079689938853409,0.9878072841266048,2.874211072921753
fedavg_alpha10.0_c5,48,10.0,5,0.8940972661238378,0.8965705001658757,0.9877333218443658,2.9381978511810303
fedavg_alpha10.0_c5,49,10.0,5,0.9000052756400947,0.9030842247940599,0.9869490306732425,2.9428141117095947
fedavg_alpha10.0_c5,50,10.0,5,0.9079902082332749,0.9088224671647913,0.990694914108782,3.02895188331604
